frequency_Hz,theory_S11_real,theory_S11_imag,theory_S11_dB,openems_S11_real,openems_S11_imag,openems_S11_dB,theory_Zin_real_ohm,theory_Zin_imag_ohm,openems_Zin_real_ohm,openems_Zin_imag_ohm,theory_S21_real,theory_S21_imag,theory_S21_dB,openems_S21_real,openems_S21_imag,openems_S21_dB
4.620000000000e+08,8.559701995985e-01,2.164606249095e-01,-1.081614923293e+00,8.261005816402e-01,1.548580555658e-01,-1.509350534687e+00,1.630625108514e+02,3.202090408729e+02,2.707173064909e+02,2.855999113621e+02,-1.922942922339e-02,5.074819376717e-03,-3.402826346316e+01,-1.537831289222e-02,2.032563511352e-02,-3.187337972008e+01
4.625000000000e+08,8.568493508834e-01,2.155739005176e-01,-1.075364501445e+00,8.268576963928e-01,1.541504414886e-01,-1.503005604326e+00,1.637718619906e+02,3.219240317429e+02,2.721814649438e+02,2.868415980719e+02,-1.906415006423e-02,5.245492818320e-03,-3.407870992543e+01,-1.509348776038e-02,2.043544959750e-02,-3.190156926256e+01
4.630000000000e+08,8.577205267314e-01,2.146903923695e-01,-1.069174070687e+00,8.276112671674e-01,1.534411635021e-01,-1.496695852488e+00,1.644849434750e+02,3.236437106079e+02,2.736613714367e+02,2.880871423434e+02,-1.889839327079e-02,5.413542406069e-03,-3.412900271936e+01,-1.480955811346e-02,2.054415703161e-02,-3.192880930471e+01
4.635000000000e+08,8.585838262646e-01,2.138100956660e-01,-1.063042780591e+00,8.283611159526e-01,1.527300484946e-01,-1.490423323073e+00,1.652017820859e+02,3.253681131365e+02,2.751575554307e+02,2.893361226679e+02,-1.873218067866e-02,5.578983637450e-03,-3.417914296049e+01,-1.452628064992e-02,2.065185816314e-02,-3.195511584848e+01
4.640000000000e+08,8.594393471645e-01,2.129330051884e-01,-1.056969795558e+00,8.291070484680e-01,1.520169412808e-01,-1.484190180162e+00,1.659224048521e+02,3.270972752700e+02,2.766705226867e+02,2.905880741146e+02,-1.856553388423e-02,5.741831948977e-03,-3.422913176039e+01,-1.424340427931e-02,2.075862901277e-02,-3.198051024111e+01
4.645000000000e+08,8.602871856955e-01,2.120591153146e-01,-1.050954294510e+00,8.298488556257e-01,1.513017060212e-01,-1.477998691267e+00,1.666468390528e+02,3.288312332262e+02,2.782007513326e+02,2.918424896681e+02,-1.839847424823e-02,5.902102717448e-03,-3.427897022671e+01,-1.396067224234e-02,2.086452016061e-02,-3.200501912266e+01
4.650000000000e+08,8.611274367274e-01,2.111884200357e-01,-1.044995470590e+00,8.305863151181e-01,1.505842275245e-01,-1.471851209677e+00,1.673751122195e+02,3.305700235013e+02,2.797486879686e+02,2.930988219139e+02,-1.823102289930e-02,6.059811261194e-03,-3.432865946309e+01,-1.367782429945e-02,2.096955620981e-02,-3.202867433374e+01
4.655000000000e+08,8.619601937579e-01,2.103209129705e-01,-1.039092530864e+00,8.313191931232e-01,1.498644124228e-01,-1.465750155989e+00,1.681072521397e+02,3.323136828739e+02,2.813147438388e+02,2.943564850782e+02,-1.806320073739e-02,6.214972841322e-03,-3.437820056915e+01,-1.339459897310e-02,2.107373543406e-02,-3.205151278471e+01
4.660000000000e+08,8.627855489349e-01,2.094565873809e-01,-1.033244696034e+00,8.320472461170e-01,1.491421902085e-01,-1.459697998951e+00,1.688432868596e+02,3.340622484077e+02,2.828992910976e+02,2.956148574244e+02,-1.789502843710e-02,6.367602662946e-03,-3.442759464050e+01,-1.311073582857e-02,2.117702961441e-02,-3.207357628756e+01
4.665000000000e+08,8.636035930780e-01,2.085954361865e-01,-1.027451200158e+00,8.327702227816e-01,1.484175141244e-01,-1.453697235733e+00,1.695832446863e+02,3.358157574545e+02,2.845026592029e+02,2.968732840089e+02,-1.772652645097e-02,6.517715876419e-03,-3.447684276870e+01,-1.282597777743e-02,2.127938406944e-02,-3.209491135273e+01
4.670000000000e+08,8.644144156998e-01,2.077374519780e-01,-1.021711290375e+00,8.334878659978e-01,1.476903618961e-01,-1.447750371753e+00,1.703271541916e+02,3.375742476574e+02,2.861251314688e+02,2.981310797948e+02,-1.755771501260e-02,6.665327578547e-03,-3.452594604125e+01,-1.254007338750e-02,2.138071788142e-02,-3.211556895296e+01
4.675000000000e+08,8.652181050271e-01,2.068826270309e-01,-1.016024226639e+00,8.341999149090e-01,1.469607363012e-01,-1.441859900194e+00,1.710750442150e+02,3.393377569544e+02,2.877669418105e+02,2.993875331212e+02,-1.738861413977e-02,6.810452813793e-03,-3.457490554159e+01,-1.225277918275e-02,2.148092431994e-02,-3.213560425702e+01
4.680000000000e+08,8.660147480215e-01,2.060309533189e-01,-1.010389281454e+00,8.349061070428e-01,1.462286655668e-01,-1.436028281338e+00,1.718269438657e+02,3.411063235811e+02,2.894282717165e+02,3.006419095201e+02,-1.721924363744e-02,6.953106575481e-03,-3.462372234909e+01,-1.196386191648e-02,2.157987146296e-02,-3.215507633621e+01
4.685000000000e+08,8.668044303994e-01,2.051824225262e-01,-1.004805739623e+00,8.356061804771e-01,1.454942035904e-01,-1.430257921865e+00,1.725828825272e+02,3.428799860742e+02,2.911092474842e+02,3.018934558736e+02,-1.704962310070e-02,7.093303806974e-03,-3.467239753902e+01,-1.167310080096e-02,2.167740301404e-02,-3.217404784680e+01
4.690000000000e+08,8.675872366526e-01,2.043370260597e-01,-9.992728979949e-01,8.362998760348e-01,1.447574299789e-01,-1.424551154246e+00,1.733428898591e+02,3.446587832750e+02,2.928099377547e+02,3.031414048969e+02,-1.687977191761e-02,7.231059402850e-03,-3.472093218258e+01,-1.138028967681e-02,2.177333931267e-02,-3.219258469164e+01
4.695000000000e+08,8.683632500674e-01,2.034947550612e-01,-9.937900652238e-01,8.369869394934e-01,1.440184499030e-01,-1.418910216380e+00,1.741069958010e+02,3.464427543324e+02,2.945303513839e+02,3.043849799314e+02,-1.670970927197e-02,7.366388210066e-03,-3.476932734687e+01,-1.108523910559e-02,2.186747853388e-02,-3.221075566442e+01
4.700000000000e+08,8.691325527442e-01,2.026556004187e-01,-9.883565615294e-01,8.376671237924e-01,1.432773937649e-01,-1.413337231606e+00,1.748752305751e+02,3.482319387067e+02,2.962704356854e+02,3.056234000277e+02,-1.653945414605e-02,7.499305029103e-03,-3.481758409490e+01,-1.078777836921e-02,2.195959807119e-02,-3.222863207985e+01
4.705000000000e+08,8.698952256163e-01,2.018195527774e-01,-9.829717184671e-01,8.383401912247e-01,1.425344166770e-01,-1.407834189244e+00,1.756476246903e+02,3.500263761726e+02,2.980300750827e+02,3.068558852926e+02,-1.636902532320e-02,7.629824615102e-03,-3.486570348561e+01,-1.048775736024e-02,2.204945609612e-02,-3.224628739311e+01
4.710000000000e+08,8.706513484689e-01,2.009866025508e-01,-9.776348786972e-01,8.390059155946e-01,1.417896977539e-01,-1.402402925790e+00,1.764242089445e+02,3.518261068230e+02,2.998090902062e+02,3.080816624728e+02,-1.619844139046e-02,7.757961678987e-03,-3.491368657382e+01,-1.018504834782e-02,2.213679328574e-02,-3.226379681160e+01
4.715000000000e+08,8.714009999572e-01,2.001567399307e-01,-9.723453957667e-01,8.396640843267e-01,1.410434392185e-01,-1.397045106907e+00,1.772050144285e+02,3.536311710727e+02,3.016072374666e+02,3.092999707406e+02,-1.602772074103e-02,7.883730888571e-03,-3.496153441029e+01,-9.879547604235e-03,2.222133470872e-02,-3.228123690233e+01
4.720000000000e+08,8.721442576244e-01,1.993299548976e-01,-9.671026338928e-01,8.403145005112e-01,1.402958653247e-01,-1.391762210347e+00,1.779900725295e+02,3.554416096611e+02,3.034242091399e+02,3.105100676436e+02,-1.585688157670e-02,8.007146869650e-03,-3.500924804171e+01,-9.571176878165e-03,2.230279185876e-02,-3.229868519729e+01
4.725000000000e+08,8.728811979199e-01,1.985062372302e-01,-9.619059677480e-01,8.409569848676e-01,1.395472211022e-01,-1.386555509932e+00,1.787794149340e+02,3.572574636572e+02,3.052596339908e+02,3.117112351769e+02,-1.568594191023e-02,8.128224207080e-03,-3.505682851069e+01,-9.259884701472e-03,2.238086482324e-02,-3.231621979973e+01
4.730000000000e+08,8.736118962161e-01,1.976855765150e-01,-9.567547822587e-01,8.415913776130e-01,1.387977709289e-01,-1.381426060722e+00,1.795730736321e+02,3.590787744619e+02,3.071130784621e+02,3.129027859292e+02,-1.551491956766e-02,8.246977445843e-03,-3.510427685578e+01,-8.945647517157e-03,2.245524457379e-02,-3.233391899339e+01
4.735000000000e+08,8.743364268265e-01,1.968679621557e-01,-9.516484723945e-01,8.422175402198e-01,1.380477969374e-01,-1.376374685476e+00,1.803710809193e+02,3.609055838128e+02,3.089840484518e+02,3.140840692525e+02,-1.534383219055e-02,8.363421092091e-03,-3.515159411150e+01,-8.628470617363e-03,2.252561536415e-02,-3.235186085666e+01
4.740000000000e+08,8.750548630214e-01,1.960533833813e-01,-9.465864429833e-01,8.428353570479e-01,1.372975972640e-01,-1.371401962538e+00,1.811734694025e+02,3.627379337870e+02,3.108719916955e+02,3.152544774003e+02,-1.517269723817e-02,8.477569614178e-03,-3.519878130831e+01,-8.308388881362e-03,2.259165721995e-02,-3.237012288345e+01
4.745000000000e+08,8.757672770456e-01,1.952418292555e-01,-9.415681085062e-01,8.434447368370e-01,1.365474841510e-01,-1.366508215236e+00,1.819802720014e+02,3.645758668058e+02,3.127763007681e+02,3.164134515739e+02,-1.500153198962e-02,8.589437443682e-03,-3.524583947267e+01,-7.985467304735e-03,2.265304850400e-02,-3.238878161186e+01
4.750000000000e+08,8.764737401341e-01,1.944332886844e-01,-9.365928929159e-01,8.440456140465e-01,1.357977819115e-01,-1.361693502906e+00,1.827915219534e+02,3.664194256378e+02,3.146963167092e+02,3.175604878157e+02,-1.483035354589e-02,8.699038976396e-03,-3.529276962701e+01,-7.659801312253e-03,2.270946853977e-02,-3.240791226197e+01
4.755000000000e+08,8.771743225284e-01,1.936277504247e-01,-9.316602294498e-01,8.446379500312e-01,1.350488247700e-01,-1.356957613617e+00,1.836072528170e+02,3.682686534036e+02,3.166313332754e+02,3.186951426853e+02,-1.465917883191e-02,8.806388573317e-03,-3.533957278980e+01,-7.331516848398e-03,2.276060027523e-02,-3.242758838323e+01
4.760000000000e+08,8.778690934919e-01,1.928252030915e-01,-9.267695604533e-01,8.452217340394e-01,1.343009545910e-01,-1.352300058686e+00,1.844274984756e+02,3.701235935786e+02,3.185806018102e+02,3.198170386496e+02,-1.448802459845e-02,8.911500561613e-03,-3.538624997552e+01,-7.000770240919e-03,2.280613296832e-02,-3.244788151196e+01
4.765000000000e+08,8.785581213261e-01,1.920256351658e-01,-9.219203371969e-01,8.457969840246e-01,1.335545185107e-01,-1.347720069053e+00,1.852522931408e+02,3.719842899984e+02,3.205433367205e+02,3.209258691213e+02,-1.431690742410e-02,9.014389235570e-03,-3.543280219469e+01,-6.667747834335e-03,2.284576487523e-02,-3.246886083919e+01
4.770000000000e+08,8.792414733852e-01,1.912290350016e-01,-9.171120197105e-01,8.463637472611e-01,1.328098664858e-01,-1.343216593563e+00,1.860816713572e+02,3.738507868617e+02,3.225187215351e+02,3.220214030773e+02,-1.414584371706e-02,9.115068857526e-03,-3.547923045390e+01,-6.332665391902e-03,2.287920592181e-02,-3.249059288871e+01
4.775000000000e+08,8.799192160914e-01,1.904353908331e-01,-9.123440766121e-01,8.469221007548e-01,1.320673487766e-01,-1.338788299225e+00,1.869156680054e+02,3.757231287350e+02,3.245059155186e+02,3.231034891881e+02,-1.397484971696e-02,9.213553658788e-03,-3.552553575583e+01,-5.995767266150e-03,2.290618033870e-02,-3.251314120502e+01
4.780000000000e+08,8.805914149496e-01,1.896446907813e-01,-9.076159849434e-01,8.474721514435e-01,1.313273133801e-01,-1.334433573463e+00,1.877543183067e+02,3.776013605567e+02,3.265040608009e+02,3.241720593953e+02,-1.380394149665e-02,9.309857840531e-03,-3.557171909926e+01,-5.657325339745e-03,2.292642924027e-02,-3.253656605081e+01
4.785000000000e+08,8.812581345618e-01,1.888569228608e-01,-9.029272300094e-01,8.480140361795e-01,1.305901034314e-01,-1.330150528398e+00,1.885976578265e+02,3.794855276411e+02,3.285122899773e+02,3.252271318722e+02,-1.363313496385e-02,9.403995574676e-03,-3.561778147911e+01,-5.317637740123e-03,2.293971312768e-02,-3.256092411324e+01
4.790000000000e+08,8.819194386416e-01,1.880720749860e-01,-8.982773052189e-01,8.485479214920e-01,1.298560545907e-01,-1.325937007169e+00,1.894457224786e+02,3.813756756828e+02,3.305297341266e+02,3.262688133099e+02,-1.346244586286e-02,9.495981004761e-03,-3.566372388646e+01,-4.977027332980e-03,2.294581429658e-02,-3.258626821834e+01
4.795000000000e+08,8.825753900279e-01,1.872901349771e-01,-8.936657119337e-01,8.490740031264e-01,1.291254924353e-01,-1.321790592283e+00,1.902985485298e+02,3.832718507614e+02,3.325555311847e+02,3.272973004738e+02,-1.329188977614e-02,9.585828246778e-03,-3.570954730853e+01,-4.635840001377e-03,2.294453913005e-02,-3.261264705278e+01
4.800000000000e+08,8.832260506987e-01,1.865110905664e-01,-8.890919593170e-01,8.495925053585e-01,1.283987298739e-01,-1.317708615999e+00,1.911561726033e+02,3.851740993448e+02,3.345888346076e+02,3.283128809838e+02,-1.312148212588e-02,9.673551390012e-03,-3.575525272881e+01,-4.294442718901e-03,2.293572025819e-02,-3.264010489196e+01
4.805000000000e+08,8.838714817849e-01,1.857349294037e-01,-8.845555641841e-01,8.501036800852e-01,1.276760646047e-01,-1.313688172700e+00,1.920186316835e+02,3.870824682948e+02,3.366288222470e+02,3.293159332750e+02,-1.295123817556e-02,9.759164497844e-03,-3.580084112695e+01,-3.953221426887e-03,2.291921856600e-02,-3.266868133387e+01
4.810000000000e+08,8.845117435834e-01,1.849616390621e-01,-8.800560508597e-01,8.506078056931e-01,1.269577766332e-01,-1.309726133218e+00,1.928859631200e+02,3.889970048711e+02,3.386747053617e+02,3.303069257078e+02,-1.278117303138e-02,9.842681608551e-03,-3.584631347892e+01,-3.612578727376e-03,2.289492503212e-02,-3.269841103751e+01
4.815000000000e+08,8.851468955702e-01,1.841912070430e-01,-8.755929510381e-01,8.511051857091e-01,1.262441258721e-01,-1.305819161054e+00,1.937582046323e+02,3.909177567360e+02,3.407257376776e+02,3.312864148005e+02,-1.261130164375e-02,9.924116736078e-03,-3.589167075694e+01,-3.272931404924e-03,2.286276238184e-02,-3.272932346549e+01
4.820000000000e+08,8.857769964134e-01,1.834236207819e-01,-8.711658036421e-01,8.515961472381e-01,1.255353498396e-01,-1.301963730433e+00,1.946353943136e+02,3.928447719587e+02,3.427812244107e+02,3.322550425691e+02,-1.244163880866e-02,1.000348387080e-02,-3.593691392956e+01,-2.934707791935e-03,2.282268653880e-02,-3.276144262986e+01
4.825000000000e+08,8.864021039854e-01,1.826588676526e-01,-8.667741546941e-01,8.520810391948e-01,1.248316614763e-01,-1.298156146085e+00,1.955175706367e+02,3.947780990201e+02,3.448405311608e+02,3.332135329689e+02,-1.227219916904e-02,1.008079698025e-02,-3.598204396167e+01,-2.598344993533e-03,2.277468786076e-02,-3.279478684087e+01
4.830000000000e+08,8.870222753761e-01,1.818969349729e-01,-8.624175571752e-01,8.525602303381e-01,1.241332470978e-01,-1.294392564689e+00,1.964047724564e+02,3.967177868179e+02,3.469030925862e+02,3.341626874411e+02,-1.210299721613e-02,1.015607000987e-02,-3.602706181453e+01,-2.264285989342e-03,2.271879214638e-02,-3.282936845829e+01
4.835000000000e+08,8.876375669045e-01,1.811378100087e-01,-8.580955709033e-01,8.530341071184e-01,1.234402645017e-01,-1.290669017829e+00,1.972970390157e+02,3.986638846711e+02,3.489684207668e+02,3.351033795775e+02,-1.193404729069e-02,1.022931688369e-02,-3.607196844583e+01,-1.932976630730e-03,2.265506140104e-02,-3.286519364528e+01
4.840000000000e+08,8.882480341307e-01,1.803814799786e-01,-8.538077624058e-01,8.535030713488e-01,1.227528412442e-01,-1.286981436373e+00,1.981944099507e+02,4.006164423244e+02,3.510361131662e+02,3.360365489292e+02,-1.176536358432e-02,1.030055150501e-02,-3.611676480968e+01,-1.604862553226e-03,2.258359435133e-02,-3.290226212493e+01
4.845000000000e+08,8.888537318681e-01,1.796279320584e-01,-8.495537047932e-01,8.539675377147e-01,1.220710731046e-01,-1.283325676101e+00,1.990969252942e+02,4.025755099542e+02,3.531058601058e+02,3.369631939899e+02,-1.159696014063e-02,1.036978775711e-02,-3.616145185665e+01,-1.280386024787e-03,2.250452669937e-02,-3.294056694017e+01
4.850000000000e+08,8.894547141950e-01,1.788771533855e-01,-8.453329776367e-01,8.544279311344e-01,1.213950227502e-01,-1.279697544467e+00,2.000046254806e+02,4.045411381727e+02,3.551774516666e+02,3.378843643994e+02,-1.142885085644e-02,1.043703950386e-02,-3.620603053385e+01,-9.599827514732e-04,2.241803110988e-02,-3.298009421789e+01
4.855000000000e+08,8.900510344656e-01,1.781291310625e-01,-8.411451668552e-01,8.548846839890e-01,1.207247186174e-01,-1.276092828294e+00,2.009175513521e+02,4.065133780336e+02,3.572507839402e+02,3.388011524170e+02,-1.126104948291e-02,1.050232059036e-02,-3.625050178490e+01,-6.440786628660e-04,2.232431692463e-02,-3.302082293869e+01
4.860000000000e+08,8.906427453214e-01,1.773838521615e-01,-8.369898645967e-01,8.553382332362e-01,1.200601540203e-01,-1.272507322257e+00,2.018357441626e+02,4.084922810362e+02,3.593258645575e+02,3.397146837251e+02,-1.109356962667e-02,1.056564484360e-02,-3.629486655001e+01,-3.330867001115e-04,2.222362960062e-02,-3.306272471394e+01
4.865000000000e+08,8.912298987025e-01,1.766413037279e-01,-8.328666691227e-01,8.557890174289e-01,1.194012865000e-01,-1.268936857953e+00,2.027592455824e+02,4.104778991318e+02,3.614028174269e+02,3.406261076287e+02,-1.092642475091e-02,1.062702607299e-02,-3.633912576596e+01,-2.740362997156e-05,2.211624987049e-02,-3.310576357278e+01
4.870000000000e+08,8.918125458582e-01,1.759014727837e-01,-8.287751846992e-01,8.562374736562e-01,1.187480374217e-01,-1.265377333370e+00,2.036880977046e+02,4.124702847286e+02,3.634818866263e+02,3.415365867241e+02,-1.075962817638e-02,1.068647807100e-02,-3.638328036623e+01,2.725930914592e-04,2.200249262530e-02,-3.314989576162e+01
4.875000000000e+08,8.923907373576e-01,1.751643463317e-01,-8.247150214882e-01,8.566840344281e-01,1.181002918309e-01,-1.261824742547e+00,2.046223430488e+02,4.144694906962e+02,3.655634393951e+02,3.424472861136e+02,-1.059319308247e-02,1.074401461371e-02,-3.642733128094e+01,5.665483815545e-04,2.188270552206e-02,-3.319506955992e+01
4.880000000000e+08,8.929645231004e-01,1.744299113584e-01,-8.206857954389e-01,8.571291245258e-01,1.174578985734e-01,-1.258275205222e+00,2.055620245673e+02,4.164755703725e+02,3.676479681865e+02,3.433593622480e+02,-1.042713250816e-02,1.079964946132e-02,-3.647127943692e+01,8.541324967067e-04,2.175726732031e-02,-3.324122511629e+01
4.885000000000e+08,8.935339523269e-01,1.736981548373e-01,-8.166871281860e-01,8.575731578374e-01,1.168206706844e-01,-1.254724996244e+00,2.065071856505e+02,4.184885775680e+02,3.697360917454e+02,3.442739514799e+02,-1.026145935301e-02,1.085339635875e-02,-3.651512575778e+01,1.135043877013e-03,2.162658595398e-02,-3.328829430968e+01
4.890000000000e+08,8.940990736281e-01,1.729690637324e-01,-8.127186469479e-01,8.580165342051e-01,1.161883860505e-01,-1.251170574540e+00,2.074578701318e+02,4.205085665714e+02,3.718285551852e+02,3.451921584150e+02,-1.009618637806e-02,1.090526903608e-02,-3.655887116389e+01,1.409011846869e-03,2.149109634688e-02,-3.333620064122e+01
4.895000000000e+08,8.946599349561e-01,1.722426250012e-01,-8.087799844221e-01,8.584596363031e-01,1.155607883459e-01,-1.247608611409e+00,2.084141222928e+02,4.225355921562e+02,3.739262290485e+02,3.461150441455e+02,-9.931326206762e-03,1.095528120910e-02,-3.660251657248e+01,1.675799148772e-03,2.135125798230e-02,-3.338485916287e+01
4.900000000000e+08,8.952165836334e-01,1.715188255975e-01,-8.048707786931e-01,8.589028265731e-01,1.149375882404e-01,-1.244036017914e+00,2.093759868698e+02,4.245697095852e+02,3.760301073394e+02,3.470436144546e+02,-9.766891325863e-03,1.100344657976e-02,-3.664606289760e+01,1.935204288307e-03,2.120755223876e-02,-3.343417644963e+01
4.905000000000e+08,8.957690663629e-01,1.707976524744e-01,-8.009906731319e-01,8.593464442380e-01,1.143184648797e-01,-1.240449971168e+00,2.103435090588e+02,4.266109746173e+02,3.781413045280e+02,3.479788080728e+02,-9.602894086237e-03,1.104977883665e-02,-3.668951105024e+01,2.187063669187e-03,2.106047950652e-02,-3.348405062296e+01
4.910000000000e+08,8.963174292371e-01,1.700790925868e-01,-7.971393163057e-01,8.597908024193e-01,1.137030676304e-01,-1.236847939274e+00,2.113167345217e+02,4.286594435128e+02,3.802610515288e+02,3.489214850726e+02,-9.439346703730e-03,1.109429165541e-02,-3.673286193832e+01,2.431253498250e-03,2.091055610061e-02,-3.353437143310e+01
