step,time_s,K_ion_z_A_m_s,K_ion_abs_A_m_s,dMdt_native_A_m_s
2324,2.324000000000133e-12,0.0353912664368185,0.0353912664368185,-0.07555246832666285
2325,2.3250000000001328e-12,0.0353914859182773,0.0353914859182773,-0.07555320387754705
2326,2.3260000000001333e-12,0.0353917039063428,0.0353917039063428,-0.07555393537742816
2327,2.3270000000001334e-12,0.035391920400993,0.035391920400993,-0.07555466282565249
2328,2.3280000000001335e-12,0.0353921354022057,0.0353921354022057,-0.07555538622170843
2329,2.3290000000001336e-12,0.0353923489099585,0.0353923489099585,-0.07555610556491388
2330,2.3300000000001337e-12,0.0353925609242298,0.0353925609242298,-0.07555682085492776
2331,2.3310000000001338e-12,0.0353927714449976,0.0353927714449976,-0.07555753209169325
2332,2.332000000000134e-12,0.0353929804722403,0.0353929804722403,-0.07555823927481242
2333,2.3330000000001335e-12,0.0353931880059363,0.0353931880059363,-0.07555894240354633
2334,2.334000000000134e-12,0.0353933940460643,0.0353933940460643,-0.07555964147741179
2335,2.335000000000134e-12,0.0353935985926028,0.0353935985926028,-0.0755603364962667
2336,2.3360000000001346e-12,0.0353938016455307,0.0353938016455307,-0.07556102745979842
2337,2.3370000000001343e-12,0.0353940032048268,0.0353940032048268,-0.07556171436709747
2338,2.3380000000001344e-12,0.0353942032704708,0.0353942032704708,-0.07556239721830593
2339,2.3390000000001345e-12,0.035394401842441,0.035394401842441,-0.07556307601257117
2340,2.3400000000001346e-12,0.0353945989207172,0.0353945989207172,-0.07556375074943844
2341,2.3410000000001347e-12,0.035394794505279,0.035394794505279,-0.07556442142885089
2342,2.342000000000135e-12,0.0353949885961054,0.0353949885961054,-0.07556508805021167
2343,2.343000000000135e-12,0.035395181193177,0.035395181193177,-0.07556575061340709
2344,2.344000000000135e-12,0.0353953722964728,0.0353953722964728,-0.07556640911752766
2345,2.345000000000135e-12,0.0353955619059731,0.0353955619059731,-0.07556706356200493
2346,2.3460000000001352e-12,0.0353957500216577,0.0353957500216577,-0.0755677139472084
2347,2.3470000000001357e-12,0.0353959366435074,0.0353959366435074,-0.07556836027214331
2348,2.348000000000136e-12,0.0353961217715019,0.0353961217715019,-0.07556900253649701
2349,2.349000000000136e-12,0.0353963054056223,0.0353963054056223,-0.07556964074021266
2350,2.350000000000136e-12,0.0353964875458484,0.0353964875458484,-0.07557027488223866
2351,2.351000000000136e-12,0.0353966681921615,0.0353966681921615,-0.07557090496257501
2352,2.352000000000136e-12,0.0353968473445423,0.0353968473445423,-0.07557153098065328
2353,2.3530000000001363e-12,0.0353970250029716,0.0353970250029716,-0.07557215293616082
2354,2.354000000000136e-12,0.0353972011674306,0.0353972011674306,-0.07557277082901237
2355,2.355000000000136e-12,0.0353973758379005,0.0353973758379005,-0.07557338465832686
2356,2.356000000000136e-12,0.0353975490143628,0.0353975490143628,-0.07557399442322321
2357,2.3570000000001367e-12,0.0353977206967987,0.0353977206967987,-0.07557460012435513
2358,2.3580000000001364e-12,0.03539789088519,0.03539789088519,-0.07557520176112575
2359,2.3590000000001365e-12,0.0353980595795183,0.0353980595795183,-0.07557579933242664
2360,2.360000000000137e-12,0.0353982267797654,0.0353982267797654,-0.07557639283805884
2361,2.361000000000137e-12,0.0353983924859134,0.0353983924859134,-0.07557698227807919
2362,2.3620000000001368e-12,0.0353985566979444,0.0353985566979444,-0.07557756765189083
2363,2.363000000000137e-12,0.0353987194158403,0.0353987194158403,-0.07557814895889692
2364,2.364000000000137e-12,0.0353988806395839,0.0353988806395839,-0.07557872619901218
2365,2.365000000000137e-12,0.0353990403691575,0.0353990403691575,-0.07557929937146923
2366,2.3660000000001367e-12,0.0353991986045437,0.0353991986045437,-0.07557986847572806
2367,2.367000000000137e-12,0.0353993553457251,0.0353993553457251,-0.07558043351193078
2368,2.3680000000001373e-12,0.0353995105926846,0.0353995105926846,-0.07558099447953737
2369,2.3690000000001374e-12,0.0353996643454054,0.0353996643454054,-0.07558155137789413
2370,2.370000000000137e-12,0.0353998166038704,0.0353998166038704,-0.07558210420646105
2371,2.3710000000001376e-12,0.0353999673680626,0.0353999673680626,-0.07558265296543709
2372,2.3720000000001377e-12,0.0354001166379659,0.0354001166379659,-0.07558319765405486
2373,2.373000000000138e-12,0.0354002644135635,0.0354002644135635,-0.07558373827174591
2374,2.3740000000001375e-12,0.035400410694839,0.035400410694839,-0.07558427481819763
2375,2.375000000000138e-12,0.035400555481776,0.035400555481776,-0.07558480729304051
2376,2.376000000000138e-12,0.0354006987743585,0.0354006987743585,-0.07558533569638826
2377,2.3770000000001386e-12,0.0354008405725708,0.0354008405725708,-0.07558586002727452
2378,2.3780000000001383e-12,0.0354009808763965,0.0354009808763965,-0.07558638028493192
2379,2.3790000000001384e-12,0.03540111968582,0.03540111968582,-0.07558689646978678
2380,2.3800000000001385e-12,0.0354012570008258,0.0354012570008258,-0.07558740858098645
2381,2.3810000000001386e-12,0.0354013928213983,0.0354013928213983,-0.07558791661804776
2382,2.382000000000139e-12,0.0354015271475221,0.0354015271475221,-0.0755884205809707
2383,2.3830000000001388e-12,0.0354016599791819,0.0354016599791819,-0.0755889204691016
2384,2.384000000000139e-12,0.0354017913163628,0.0354017913163628,-0.07558941628212779
2385,2.385000000000139e-12,0.0354019211590495,0.0354019211590495,-0.07558990801933874
2386,2.3860000000001395e-12,0.0354020495072271,0.0354020495072271,-0.07559039568064918
2387,2.387000000000139e-12,0.0354021763608813,0.0354021763608813,-0.07559087926586017
2388,2.3880000000001397e-12,0.0354023017199971,0.0354023017199971,-0.07559135877403378
2389,2.3890000000001398e-12,0.03540242558456,0.03540242558456,-0.0755918342048858
2390,2.39000000000014e-12,0.0354025479545557,0.0354025479545557,-0.07559230555841623
2391,2.39100000000014e-12,0.03540266882997,0.03540266882997,-0.07559277283417032
2392,2.39200000000014e-12,0.0354027882107886,0.0354027882107886,-0.07559323603155121
2393,2.39300000000014e-12,0.0354029060969978,0.0354029060969978,-0.07559369514984837
2394,2.3940000000001403e-12,0.0354030224885836,0.0354030224885836,-0.0755941501892039
2395,2.39500000000014e-12,0.0354031373855322,0.0354031373855322,-0.07559460114902095
2396,2.39600000000014e-12,0.0354032507878299,0.0354032507878299,-0.07559504802884476
2397,2.39700000000014e-12,0.0354033626954634,0.0354033626954634,-0.07559549082841954
2398,2.3980000000001402e-12,0.0354034731084192,0.0354034731084192,-0.07559592954726213
2399,2.3990000000001403e-12,0.0354035820266843,0.0354035820266843,-0.07559636418480409
2400,2.4000000000001404e-12,0.0354036894502453,0.0354036894502453,-0.07559679474132963
2401,2.4010000000001405e-12,0.0354037953790894,0.0354037953790894,-0.07559722121592927
2402,2.402000000000141e-12,0.0354038998132036,0.0354038998132036,-0.07559764360738086
2403,2.4030000000001407e-12,0.0354040027525751,0.0354040027525751,-0.07559806191670759
2404,2.404000000000141e-12,0.0354041041971916,0.0354041041971916,-0.07559847614325577
2405,2.405000000000141e-12,0.0354042041470407,0.0354042041470407,-0.07559888628597378
2406,2.406000000000141e-12,0.0354043026021094,0.0354043026021094,-0.07559929234500373
2407,2.4070000000001407e-12,0.0354043995623861,0.0354043995623861,-0.07559969431949298
2408,2.4080000000001408e-12,0.0354044950278583,0.0354044950278583,-0.07560009220961206
2409,2.4090000000001413e-12,0.0354045889985142,0.0354045889985142,-0.07560048601493463
2410,2.4100000000001414e-12,0.0354046814743422,0.0354046814743422,-0.07560087573455121
2411,2.4110000000001415e-12,0.0354047724553302,0.0354047724553302,-0.0756012613683481
2412,2.4120000000001416e-12,0.0354048619414667,0.0354048619414667,-0.07560164291598426
2413,2.4130000000001417e-12,0.0354049499327403,0.0354049499327403,-0.07560202037714703
2414,2.4140000000001418e-12,0.0354050364291397,0.0354050364291397,-0.07560239375126798
2415,2.415000000000142e-12,0.0354051214306535,0.0354051214306535,-0.07560276303800606
2416,2.416000000000142e-12,0.0354052049372709,0.0354052049372709,-0.07560312823721915
2417,2.417000000000142e-12,0.0354052869489806,0.0354052869489806,-0.07560348934819672
2418,2.4180000000001426e-12,0.035405367465772,0.035405367465772,-0.07560384637062612
2419,2.4190000000001427e-12,0.0354054464876343,0.0354054464876343,-0.07560419930402418
2420,2.4200000000001424e-12,0.0354055240145568,0.0354055240145568,-0.07560454814804984
2421,2.4210000000001425e-12,0.0354056000465294,0.0354056000465294,-0.07560489290293049
2422,2.4220000000001426e-12,0.0354056745835414,0.0354056745835414,-0.07560523356764293
2423,2.423000000000143e-12,0.0354057476255827,0.0354057476255827,-0.07560557014147662
2424,2.4240000000001427e-12,0.0354058191726432,0.0354058191726432,-0.07560590262508526
2425,2.425000000000143e-12,0.0354058892247134,0.0354058892247134,-0.07560623101736041
2426,2.426000000000143e-12,0.0354059577817827,0.0354059577817827,-0.07560655531759153
2427,2.427000000000143e-12,0.0354060248438419,0.0354060248438419,-0.07560687552634704
2428,2.428000000000143e-12,0.0354060904108812,0.0354060904108812,-0.07560719164263219
2429,2.4290000000001432e-12,0.0354061544828914,0.0354061544828914,-0.07560750366607749
2430,2.4300000000001437e-12,0.0354062170598629,0.0354062170598629,-0.07560781159651242
2431,2.431000000000144e-12,0.0354062781417867,0.0354062781417867,-0.07560811543393697
2432,2.4320000000001435e-12,0.0354063377286538,0.0354063377286538,-0.07560841517693007
2433,2.433000000000144e-12,0.035406395820455,0.035406395820455,-0.07560871082560539
2434,2.434000000000144e-12,0.0354064524171818,0.0354064524171818,-0.0756090023800482
2435,2.4350000000001442e-12,0.0354065075188251,0.0354065075188251,-0.07560928983937742
2436,2.436000000000144e-12,0.0354065611253767,0.0354065611253767,-0.07560957320342254
2437,2.437000000000144e-12,0.0354066132368282,0.0354066132368282,-0.07560985247158669
2438,2.438000000000144e-12,0.035406663853171,0.035406663853171,-0.07561012764327302
2439,2.439000000000144e-12,0.0354067129743968,0.0354067129743968,-0.07561039871893627
2440,2.4400000000001447e-12,0.0354067606004981,0.0354067606004981,-0.07561066569809327
2441,2.4410000000001444e-12,0.0354068067314668,0.0354068067314668,-0.07561092857909557
2442,2.4420000000001445e-12,0.0354068513672945,0.0354068513672945,-0.07561118736265371
2443,2.443000000000145e-12,0.0354068945079742,0.0354068945079742,-0.07561144204879611
2444,2.444000000000145e-12,0.0354069361534983,0.0354069361534983,-0.07561169263607326
2445,2.4450000000001448e-12,0.0354069763038589,0.0354069763038589,-0.07561193912457043
2446,2.446000000000145e-12,0.0354070149590491,0.0354070149590491,-0.07561218151431603
2447,2.447000000000145e-12,0.0354070521190619,0.0354070521190619,-0.07561241980448585
2448,2.448000000000145e-12,0.0354070877838899,0.0354070877838899,-0.0756126539944546
2449,2.4490000000001448e-12,0.0354071219535262,0.0354071219535262,-0.0756128840841086
2450,2.4500000000001453e-12,0.035407154627964,0.035407154627964,-0.07561311007336258
2451,2.4510000000001454e-12,0.035407185807197,0.035407185807197,-0.07561333196181863
2452,2.4520000000001455e-12,0.0354072154912182,0.0354072154912182,-0.07561354974870937
2453,2.4530000000001456e-12,0.0354072436800214,0.0354072436800214,-0.07561376343386428
2454,2.4540000000001456e-12,0.0354072703736004,0.0354072703736004,-0.07561397301731176
2455,2.4550000000001457e-12,0.035407295571949,0.035407295571949,-0.07561417849774443
2456,2.456000000000146e-12,0.0354073192750609,0.0354073192750609,-0.07561437987516229
2457,2.4570000000001455e-12,0.0354073414829306,0.0354073414829306,-0.07561457714990638
2458,2.458000000000146e-12,0.0354073621955521,0.0354073621955521,-0.07561477032101038
2459,2.459000000000146e-12,0.0354073814129195,0.0354073814129195,-0.07561495938776375
2460,2.4600000000001466e-12,0.0354073991350277,0.0354073991350277,-0.07561514435056438
2461,2.4610000000001463e-12,0.0354074153618713,0.0354074153618713,-0.07561532520870173
2462,2.4620000000001464e-12,0.0354074300934448,0.0354074300934448,-0.07561550196160738
2463,2.4630000000001465e-12,0.0354074433297432,0.0354074433297432,-0.07561567460916763
2464,2.4640000000001466e-12,0.0354074550707614,0.0354074550707614,-0.07561584315084247
2465,2.4650000000001467e-12,0.0354074653164944,0.0354074653164944,-0.07561600758654663
2466,2.466000000000147e-12,0.0354074740669376,0.0354074740669376,-0.07561616791554115
2467,2.467000000000147e-12,0.0354074813220864,0.0354074813220864,-0.07561632413768393
2468,2.468000000000147e-12,0.0354074870819361,0.0354074870819361,-0.07561647625260548
2469,2.4690000000001475e-12,0.0354074913464826,0.0354074913464826,-0.0756166242599079
2470,2.470000000000147e-12,0.0354074941157213,0.0354074941157213,-0.07561676815913643
2471,2.4710000000001477e-12,0.0354074953896482,0.0354074953896482,-0.07561690795014897
2472,2.4720000000001478e-12,0.0354074951682595,0.0354074951682595,-0.07561704363260446
2473,2.473000000000148e-12,0.0354074934515509,0.0354074934515509,-0.07561717520579236
2474,2.474000000000148e-12,0.0354074902395191,0.0354074902395191,-0.07561730266954214
2475,2.475000000000148e-12,0.0354074855321603,0.0354074855321603,-0.07561742602379695
2476,2.476000000000148e-12,0.0354074793294708,0.0354074793294708,-0.07561754526741993
2477,2.4770000000001483e-12,0.0354074716314475,0.0354074716314475,-0.07561766040069529
2478,2.478000000000148e-12,0.0354074624380871,0.0354074624380871,-0.0756177714234525
2479,2.479000000000148e-12,0.0354074517493863,0.0354074517493863,-0.07561787833441258
2480,2.480000000000148e-12,0.0354074395653422,0.0354074395653422,-0.07561798113411555
2481,2.4810000000001487e-12,0.0354074258859521,0.0354074258859521,-0.07561807982199298
2482,2.4820000000001484e-12,0.0354074107112132,0.0354074107112132,-0.07561817439724905
2483,2.4830000000001485e-12,0.0354073940411227,0.0354073940411227,-0.07561826486002587
2484,2.484000000000149e-12,0.0354073758756783,0.0354073758756783,-0.0756183512094708
2485,2.485000000000149e-12,0.0354073562148774,0.0354073562148774,-0.07561843344572594
2486,2.4860000000001487e-12,0.0354073350587183,0.0354073350587183,-0.07561851156847865
2487,2.487000000000149e-12,0.0354073124071982,0.0354073124071982,-0.07561858557684786
2488,2.488000000000149e-12,0.0354072882603154,0.0354072882603154,-0.07561865547074831
2489,2.489000000000149e-12,0.0354072626180685,0.0354072626180685,-0.0756187212498105
2490,2.4900000000001487e-12,0.0354072354804552,0.0354072354804552,-0.07561878291403445
2491,2.491000000000149e-12,0.0354072068474741,0.0354072068474741,-0.07561884046234013
2492,2.4920000000001493e-12,0.0354071767191235,0.0354071767191235,-0.07561889389486964
2493,2.4930000000001494e-12,0.0354071450954025,0.0354071450954025,-0.07561894321139562
2494,2.494000000000149e-12,0.0354071119763095,0.0354071119763095,-0.07561898841072434
2495,2.4950000000001496e-12,0.0354070773618435,0.0354070773618435,-0.0756190294936232
2496,2.4960000000001497e-12,0.0354070412520037,0.0354070412520037,-0.07561906645955219
2497,2.49700000000015e-12,0.0354070036467893,0.0354070036467893,-0.07561909930728916
2498,2.49800000000015e-12,0.0354069645461992,0.0354069645461992,-0.07561912803694781
2499,2.49900000000015e-12,0.0354069239502331,0.0354069239502331,-0.07561915264844288
2500,2.50000000000015e-12,0.0354068818588905,0.0354068818588905,-0.0756191731411775
2501,2.5010000000001506e-12,0.0354068382721711,0.0354068382721711,-0.07561918951515167
2502,2.5020000000001507e-12,0.0354067931900746,0.0354067931900746,-0.07561920176934223
2503,2.5030000000001504e-12,0.0354067466126011,0.0354067466126011,-0.07561920990374915
2504,2.5040000000001505e-12,0.0354066985397503,0.0354066985397503,-0.07561921391840087
2505,2.5050000000001506e-12,0.0354066489715227,0.0354066489715227,-0.07561921381250158
2506,2.506000000000151e-12,0.0354065979079186,0.0354065979079186,-0.07561920958585233
2507,2.5070000000001508e-12,0.0354065453489385,0.0354065453489385,-0.07561920123760046
2508,2.508000000000151e-12,0.0354064912945824,0.0354064912945824,-0.07561918876791651
2509,2.509000000000151e-12,0.0354064357448515,0.0354064357448515,-0.07561917217662995
2510,2.5100000000001515e-12,0.0354063786997465,0.0354063786997465,-0.07561915146331444
2511,2.511000000000151e-12,0.0354063201592683,0.0354063201592683,-0.07561912662740156
2512,2.5120000000001517e-12,0.0354062601234181,0.0354062601234181,-0.07561909766815234
2513,2.5130000000001518e-12,0.0354061985921968,0.0354061985921968,-0.07561906458579415
2514,2.514000000000152e-12,0.035406135565606,0.035406135565606,-0.07561902738015647
2515,2.5150000000001515e-12,0.035406071043647,0.035406071043647,-0.07561898605069928
2516,2.516000000000152e-12,0.0354060050263215,0.0354060050263215,-0.07561894059662677
2517,2.517000000000152e-12,0.0354059375136309,0.0354059375136309,-0.07561889101774
